id,image_path,productDisplayName,subCategory,label,split
47515,../data/raw/fashion-product-images-small/images/47515.jpg,Facit Men Blue Brief,Innerwear,7,train
6632,../data/raw/fashion-product-images-small/images/6632.jpg,ADIDAS Men's Spector White Red Shoe,Shoes,15,train
51470,../data/raw/fashion-product-images-small/images/51470.jpg,Denizen Men Black Jeans,Bottomwear,2,train
22182,../data/raw/fashion-product-images-small/images/22182.jpg,Timberland Men Dark Brown Casual Shoes,Shoes,15,train
2292,../data/raw/fashion-product-images-small/images/2292.jpg,Nike Women Accuracy Black T-shirt,Topwear,17,train
35909,../data/raw/fashion-product-images-small/images/35909.jpg,Peperone Women Yellow Sling Bag,Bags,0,train
26522,../data/raw/fashion-product-images-small/images/26522.jpg,Provogue Men Brown Shoes,Shoes,15,train
31595,../data/raw/fashion-product-images-small/images/31595.jpg,Mark Taylor Men Printed Black T-shirt,Topwear,17,train
42067,../data/raw/fashion-product-images-small/images/42067.jpg,American Tourister Men Black Slim Fold Wallet,Wallets,18,train
32310,../data/raw/fashion-product-images-small/images/32310.jpg,Q&Q Men Black Dial Watch,Watches,19,train
4959,../data/raw/fashion-product-images-small/images/4959.jpg,Gini and Jony Boy's King Green White Brown Kidswear,Topwear,17,train
56655,../data/raw/fashion-product-images-small/images/56655.jpg,United Colors of Benetton Men Blue Shoes,Shoes,15,train
57787,../data/raw/fashion-product-images-small/images/57787.jpg,Lotus Herbals SPF-15 Magic Mocha Compact 577,Makeup,11,train
10040,../data/raw/fashion-product-images-small/images/10040.jpg,Nike Men White Polo Tshirts,Topwear,17,train
24275,../data/raw/fashion-product-images-small/images/24275.jpg,Quiksilver Men Basic White T-shirt,Topwear,17,train
21707,../data/raw/fashion-product-images-small/images/21707.jpg,Fossil Men Black Dial Chronograph Watch JR1262,Watches,19,train
25195,../data/raw/fashion-product-images-small/images/25195.jpg,Lino Perros Women Leatherette Beige Handbag,Bags,0,train
56467,../data/raw/fashion-product-images-small/images/56467.jpg,Streetwear Mirchi Nail Enamel 19,Nails,12,train
38418,../data/raw/fashion-product-images-small/images/38418.jpg,Baggit Women Purple Choti Eva Belt,Belts,1,train
1625,../data/raw/fashion-product-images-small/images/1625.jpg,Domyos Men Quick Dry T-shirt,Topwear,17,train
40502,../data/raw/fashion-product-images-small/images/40502.jpg,Titan Men Cream-Coloured Dial Watch NB1072YL06,Watches,19,train
4357,../data/raw/fashion-product-images-small/images/4357.jpg,DC Comics Men's Green Lantern T-shirt,Topwear,17,train
15700,../data/raw/fashion-product-images-small/images/15700.jpg,Catwalk Women Casual Pink Flats,Shoes,15,train
53115,../data/raw/fashion-product-images-small/images/53115.jpg,Myntra Men Red Printed T-shirt,Topwear,17,train
37450,../data/raw/fashion-product-images-small/images/37450.jpg,Turtle Men Black Belt,Belts,1,train
6400,../data/raw/fashion-product-images-small/images/6400.jpg,Lotto Men Laos Black Grey Floater,Sandal,13,train
23262,../data/raw/fashion-product-images-small/images/23262.jpg,Maxima Ssteele Men Black Watch,Watches,19,train
17057,../data/raw/fashion-product-images-small/images/17057.jpg,Gas Men Sahar Casual Shoe,Shoes,15,train
51642,../data/raw/fashion-product-images-small/images/51642.jpg,Fossil Men Black Dial Chronograph Watch FS4719,Watches,19,train
54330,../data/raw/fashion-product-images-small/images/54330.jpg,Garfield Women Black & Pink Cheeky Pack of two Hipster Briefs,Innerwear,7,train
43387,../data/raw/fashion-product-images-small/images/43387.jpg,Lino Perros Men Black Wallet,Wallets,18,train
30675,../data/raw/fashion-product-images-small/images/30675.jpg,Park Avenue Men Steel Sunglasses,Eyewear,4,train
42255,../data/raw/fashion-product-images-small/images/42255.jpg,John Players Men Brown Trousers,Bottomwear,2,train
26710,../data/raw/fashion-product-images-small/images/26710.jpg,Puma Men Jamaica Fun White T-shirt,Topwear,17,train
40166,../data/raw/fashion-product-images-small/images/40166.jpg,Fastrack Men UV Protected Sporty Sunglasses,Eyewear,4,train
10616,../data/raw/fashion-product-images-small/images/10616.jpg,Carlton London Women Glitterati Gold Slippers,Flip Flops,5,train
37808,../data/raw/fashion-product-images-small/images/37808.jpg,John Players Men Satin Striped Shirt,Topwear,17,train
56003,../data/raw/fashion-product-images-small/images/56003.jpg,Colorbar Maroon Velvet Matte Pure Innocence Lipstick 12 BR,Lips,9,train
59877,../data/raw/fashion-product-images-small/images/59877.jpg,Femella Women Black Stockings,Bottomwear,2,train
32546,../data/raw/fashion-product-images-small/images/32546.jpg,Playboy Women Play It Spicy Perfume,Fragrance,6,train
38840,../data/raw/fashion-product-images-small/images/38840.jpg,Latin Quarters Women Navy Blue & White Printed Dress,Dress,3,train
53571,../data/raw/fashion-product-images-small/images/53571.jpg,Q&Q Kids Unisex Blue Dial Watch,Watches,19,train
45414,../data/raw/fashion-product-images-small/images/45414.jpg,Rocia Women Black Sandals,Shoes,15,train
4733,../data/raw/fashion-product-images-small/images/4733.jpg,Numero Uno Men's Black Strider Shoe,Shoes,15,train
41888,../data/raw/fashion-product-images-small/images/41888.jpg,Flying Machine Men Blue Jeans,Bottomwear,2,train
21151,../data/raw/fashion-product-images-small/images/21151.jpg,S.Oliver Men Blue Sweater,Topwear,17,train
15364,../data/raw/fashion-product-images-small/images/15364.jpg,Red Tape Men Casual Brown Sandals,Sandal,13,train
39992,../data/raw/fashion-product-images-small/images/39992.jpg,Gas Men Romance White Shoes,Shoes,15,train
51226,../data/raw/fashion-product-images-small/images/51226.jpg,Satya Paul Women Green & Purple Top,Topwear,17,train
47343,../data/raw/fashion-product-images-small/images/47343.jpg,Baggit Women Brown Handbag,Bags,0,train
6064,../data/raw/fashion-product-images-small/images/6064.jpg,UCB Men's VNeck Shiny Print Patch Black T-shirt,Topwear,17,train
23606,../data/raw/fashion-product-images-small/images/23606.jpg,Nike Fragrances Women Pure Perfume 75 ml,Fragrance,6,train
17433,../data/raw/fashion-product-images-small/images/17433.jpg,CASIO Sheen Women White Dial Chronograph Watch (SH100) SHN-3008D-7ADR,Watches,19,train
9810,../data/raw/fashion-product-images-small/images/9810.jpg,John Miller Men Purple Gingham Shirt,Topwear,17,train
42631,../data/raw/fashion-product-images-small/images/42631.jpg,Estelle Women Bracelet,Jewellery,8,train
26374,../data/raw/fashion-product-images-small/images/26374.jpg,Fila Men Drake White Sports Shoes,Shoes,15,train
13093,../data/raw/fashion-product-images-small/images/13093.jpg,ADIDAS Men Badge P/O Black Sweaters,Topwear,17,train
7384,../data/raw/fashion-product-images-small/images/7384.jpg,Red Tape Men Brown Casual Shoes,Shoes,15,train
51014,../data/raw/fashion-product-images-small/images/51014.jpg,Enamor Grey Smooth Bra,Innerwear,7,train
47171,../data/raw/fashion-product-images-small/images/47171.jpg,Ganuchi Men Black Sandals,Sandal,13,train
26146,../data/raw/fashion-product-images-small/images/26146.jpg,John Miller Men Striped Charcoal Trousers,Bottomwear,2,train
3724,../data/raw/fashion-product-images-small/images/3724.jpg,Lee Women's Green T-shirt,Topwear,17,train
29932,../data/raw/fashion-product-images-small/images/29932.jpg,Police Women Black Dial Watch PL12896BS,Watches,19,train
48139,../data/raw/fashion-product-images-small/images/48139.jpg,Fossil Women Magenta Wallet,Wallets,18,train
30023,../data/raw/fashion-product-images-small/images/30023.jpg,Kenneth Cole Women White Chronograph Watch,Watches,19,train
27094,../data/raw/fashion-product-images-small/images/27094.jpg,Aneri Women Gazal Red Kurta,Topwear,17,train
18649,../data/raw/fashion-product-images-small/images/18649.jpg,Fila Men Ocassion Grey Slippers,Flip Flops,5,train
24611,../data/raw/fashion-product-images-small/images/24611.jpg,Solognac Men Brown T-shirt,Topwear,17,train
37206,../data/raw/fashion-product-images-small/images/37206.jpg,United Colors of Benetton Men Washed Blue Jeans,Bottomwear,2,train
14084,../data/raw/fashion-product-images-small/images/14084.jpg,Flying Machine Men Solid Blue Sweaters,Topwear,17,train
3985,../data/raw/fashion-product-images-small/images/3985.jpg,Mr.Men Men's Strong Blue T-shirt,Topwear,17,train
51689,../data/raw/fashion-product-images-small/images/51689.jpg,Louis Philippe Men Oversized Sunglasses LP226-C4,Eyewear,4,train
7519,../data/raw/fashion-product-images-small/images/7519.jpg,Nike Men's As Icon Black T-shirt,Topwear,17,train
27609,../data/raw/fashion-product-images-small/images/27609.jpg,Scullers Men Black Trousers,Bottomwear,2,train
9483,../data/raw/fashion-product-images-small/images/9483.jpg,Puma Unisex Ferrari Replica Red Backpacks,Bags,0,train
49676,../data/raw/fashion-product-images-small/images/49676.jpg,United Colors of Benetton Men Sunglass,Eyewear,4,train
8551,../data/raw/fashion-product-images-small/images/8551.jpg,Basics Men Brown T-shirt,Topwear,17,train
16972,../data/raw/fashion-product-images-small/images/16972.jpg,Puma Men Cooper Black Sandal,Sandal,13,train
45887,../data/raw/fashion-product-images-small/images/45887.jpg,Maxima Men Steel Watch,Watches,19,train
25962,../data/raw/fashion-product-images-small/images/25962.jpg,Femella Women Brown Tunic,Topwear,17,train
44169,../data/raw/fashion-product-images-small/images/44169.jpg,Nike Fragrances Men On Fire Deo,Fragrance,6,train
41629,../data/raw/fashion-product-images-small/images/41629.jpg,Mark Taylor Men Black Trousers,Bottomwear,2,train
4992,../data/raw/fashion-product-images-small/images/4992.jpg,Gini and Jony Girl's Sara White Yellow Polka Dot Kidswear,Dress,3,train
33209,../data/raw/fashion-product-images-small/images/33209.jpg,Sepia Women Printed White Dress,Dress,3,train
11965,../data/raw/fashion-product-images-small/images/11965.jpg,Ganuchi Men Grey Sandals,Sandal,13,train
45289,../data/raw/fashion-product-images-small/images/45289.jpg,CASIO Enticer Women Silver Analogue Watch LTP-1165A-1CDF SH18,Watches,19,train
50569,../data/raw/fashion-product-images-small/images/50569.jpg,Chromozome Men Pack of Two Brown Trunks,Innerwear,7,train
43942,../data/raw/fashion-product-images-small/images/43942.jpg,Catwalk Women Cream Heels,Shoes,15,train
55827,../data/raw/fashion-product-images-small/images/55827.jpg,SDL by Sweet Dreams Women White Printed Nightdress,Loungewear and Nightwear,10,train
42890,../data/raw/fashion-product-images-small/images/42890.jpg,French Connection Women Black Sling Bag,Bags,0,train
2259,../data/raw/fashion-product-images-small/images/2259.jpg,ADIDAS Mens Graffiti Crew Neck Blue T-shirt,Topwear,17,train
48596,../data/raw/fashion-product-images-small/images/48596.jpg,Lucera Women Silver Earrings,Jewellery,8,train
19334,../data/raw/fashion-product-images-small/images/19334.jpg,United Colors of Benetton Men Check Maroon Jacket,Topwear,17,train
22975,../data/raw/fashion-product-images-small/images/22975.jpg,FILA Women Black Breath Sports Shoe,Shoes,15,train
8763,../data/raw/fashion-product-images-small/images/8763.jpg,Puma Women's Jersey Grey Track Pant,Bottomwear,2,train
57328,../data/raw/fashion-product-images-small/images/57328.jpg,Amante Lavender T-shirt Bra BCMV01,Innerwear,7,train
38285,../data/raw/fashion-product-images-small/images/38285.jpg,Kids Ville Girls Pink Printed Top,Topwear,17,train
28017,../data/raw/fashion-product-images-small/images/28017.jpg,Jockey ELANCE Men Pack Of 2 Briefs 1004,Innerwear,7,train
34448,../data/raw/fashion-product-images-small/images/34448.jpg,Rocia Women Brown Sandals,Shoes,15,train
19750,../data/raw/fashion-product-images-small/images/19750.jpg,Levi's Men Solid Black Tshirt,Topwear,17,train
49020,../data/raw/fashion-product-images-small/images/49020.jpg,Lucera Women Set of Two Silver Ring,Jewellery,8,train
18682,../data/raw/fashion-product-images-small/images/18682.jpg,Hanes Men Black Premium Bikini Briefs,Innerwear,7,train
8909,../data/raw/fashion-product-images-small/images/8909.jpg,Puma Unisex Benecio Leather Drip Indigo Blue Casual Shoes,Shoes,15,train
47388,../data/raw/fashion-product-images-small/images/47388.jpg,Baggit Women Silver Micky Santa Mobile Pouch,Bags,0,train
28225,../data/raw/fashion-product-images-small/images/28225.jpg,Playboy Women Play It Lovely Deo 150 ml,Fragrance,6,train
31308,../data/raw/fashion-product-images-small/images/31308.jpg,W Women Black Kurta,Topwear,17,train
13058,../data/raw/fashion-product-images-small/images/13058.jpg,Fastrack Women Funky Digits Black Watches,Watches,19,train
6893,../data/raw/fashion-product-images-small/images/6893.jpg,Forever New Women Straps Black Dress,Dress,3,train
20874,../data/raw/fashion-product-images-small/images/20874.jpg,Nike Men Air Max+ 2011 Grey  Sports Shoes,Shoes,15,train
36911,../data/raw/fashion-product-images-small/images/36911.jpg,Fossil Men Brown Transit Wallet,Wallets,18,train
40991,../data/raw/fashion-product-images-small/images/40991.jpg,Gini and Jony Girls Milan Yellow Top,Topwear,17,train
39959,../data/raw/fashion-product-images-small/images/39959.jpg,GAS Men Brown Deeply Sandals,Sandal,13,train
59080,../data/raw/fashion-product-images-small/images/59080.jpg,Peri Peri Women White Brief,Innerwear,7,train
52468,../data/raw/fashion-product-images-small/images/52468.jpg,Red Rose Pink Camisole,Innerwear,7,train
33699,../data/raw/fashion-product-images-small/images/33699.jpg,Cobblerz Men Brown Formal Shoes,Shoes,15,train
37239,../data/raw/fashion-product-images-small/images/37239.jpg,United Colors of Benetton Women Pink Sandals,Shoes,15,train
1870,../data/raw/fashion-product-images-small/images/1870.jpg,FIFA Mens 1990 World Cup Black T-shirt,Topwear,17,train
30820,../data/raw/fashion-product-images-small/images/30820.jpg,Fabindia Women Cream Leggings,Bottomwear,2,train
6269,../data/raw/fashion-product-images-small/images/6269.jpg,Lee Women's Caroline White T-shirt,Topwear,17,train
51817,../data/raw/fashion-product-images-small/images/51817.jpg,Bwitch Navy Blue Bra,Innerwear,7,train
48106,../data/raw/fashion-product-images-small/images/48106.jpg,French Connection Women White T-shirt,Topwear,17,train
54559,../data/raw/fashion-product-images-small/images/54559.jpg,Global Desi Women Red Tunic,Topwear,17,train
7189,../data/raw/fashion-product-images-small/images/7189.jpg,Jealous 21 Women Rinse Wash Blue Jegging,Bottomwear,2,train
12942,../data/raw/fashion-product-images-small/images/12942.jpg,Basics Men Blue Slim Fit Striped Shirt,Topwear,17,train
13890,../data/raw/fashion-product-images-small/images/13890.jpg,Scullers Women Solid Purple Tops,Topwear,17,train
9013,../data/raw/fashion-product-images-small/images/9013.jpg,Decathlon Men's Arpenaz Brown Shoe,Shoes,15,train
38043,../data/raw/fashion-product-images-small/images/38043.jpg,Q&Q Attractive Men Silver Dial Watch,Watches,19,train
39191,../data/raw/fashion-product-images-small/images/39191.jpg,Catwalk Women Red Flats,Shoes,15,train
32579,../data/raw/fashion-product-images-small/images/32579.jpg,ONLY Women Turquoise Chiffon Top,Topwear,17,train
21952,../data/raw/fashion-product-images-small/images/21952.jpg,Murcia Women Casual Brown Handbag,Bags,0,train
14289,../data/raw/fashion-product-images-small/images/14289.jpg,Classic Polo Men Stripes Grey Tshirts,Topwear,17,train
59074,../data/raw/fashion-product-images-small/images/59074.jpg,Peri Peri Women White Bra,Innerwear,7,train
17068,../data/raw/fashion-product-images-small/images/17068.jpg,Lino Perros Women Check White Belt,Belts,1,train
3971,../data/raw/fashion-product-images-small/images/3971.jpg,Jealous 21 Women Purple Basic Top,Topwear,17,train
18020,../data/raw/fashion-product-images-small/images/18020.jpg,Lino Perros Women Printed Red Belt,Belts,1,train
17854,../data/raw/fashion-product-images-small/images/17854.jpg,Levis Men Boxer Green Brief,Innerwear,7,train
9477,../data/raw/fashion-product-images-small/images/9477.jpg,John Miller Men White & Black Check Shirt,Topwear,17,train
16986,../data/raw/fashion-product-images-small/images/16986.jpg,Puma Women Miami Black Flip Flops,Shoes,15,train
56458,../data/raw/fashion-product-images-small/images/56458.jpg,Streetwear Sand Stone Nail Polish 48,Nails,12,train
38427,../data/raw/fashion-product-images-small/images/38427.jpg,Baggit Women Black Clutch,Bags,0,train
24078,../data/raw/fashion-product-images-small/images/24078.jpg,productDisplayName,Shoes,15,train
4368,../data/raw/fashion-product-images-small/images/4368.jpg,Free Authority Men's Hip Skull Cool Charcoal T-shirt,Topwear,17,train
4966,../data/raw/fashion-product-images-small/images/4966.jpg,Gini and Jony Boy's Kalkin White Brown Infant Kidswear,Topwear,17,train
25398,../data/raw/fashion-product-images-small/images/25398.jpg,Lino Perros Women Leatherite Brown Handbag,Bags,0,train
38615,../data/raw/fashion-product-images-small/images/38615.jpg,Nike Men Printed Mamba Black T-shirt,Topwear,17,train
11991,../data/raw/fashion-product-images-small/images/11991.jpg,Classic Polo Men Stripes Grey Tshirts,Topwear,17,train
10843,../data/raw/fashion-product-images-small/images/10843.jpg,Wrangler Men Grey T-shirt,Topwear,17,train
53318,../data/raw/fashion-product-images-small/images/53318.jpg,Locomotive Men Red T-shirt,Topwear,17,train
28487,../data/raw/fashion-product-images-small/images/28487.jpg,Urban Yoga Men Printed Grey Innerwear T-shirt,Innerwear,7,train
54901,../data/raw/fashion-product-images-small/images/54901.jpg,Do u speak green Men Olive T-shirt,Topwear,17,train
42864,../data/raw/fashion-product-images-small/images/42864.jpg,French Connection Women Purple Clutch,Bags,0,train
16388,../data/raw/fashion-product-images-small/images/16388.jpg,Peter England Men Stripes Brown Shirt,Topwear,17,train
30478,../data/raw/fashion-product-images-small/images/30478.jpg,Lovable Women Encircle White Bra,Innerwear,7,train
9645,../data/raw/fashion-product-images-small/images/9645.jpg,Indigo Nation Men  Navy Blue & White Checks Shirt,Topwear,17,train
23853,../data/raw/fashion-product-images-small/images/23853.jpg,ADIDAS Men Blue Talus Runner Sports Shoes,Shoes,15,train
48562,../data/raw/fashion-product-images-small/images/48562.jpg,Revv Men Steel Bracelet,Jewellery,8,train
22981,../data/raw/fashion-product-images-small/images/22981.jpg,FILA Men White Rogue Sports Shoes,Shoes,15,train
29109,../data/raw/fashion-product-images-small/images/29109.jpg,Puma Women Pack of 2 Purple Socks,Socks,16,train
7383,../data/raw/fashion-product-images-small/images/7383.jpg,Red Tape Men's Formal Slip-On Black Shoe,Shoes,15,train
35556,../data/raw/fashion-product-images-small/images/35556.jpg,Enroute Teens Multicolored Sandals,Sandal,13,train
6251,../data/raw/fashion-product-images-small/images/6251.jpg,Lee Women's Fergie White T-shirt,Topwear,17,train
34484,../data/raw/fashion-product-images-small/images/34484.jpg,Van Heusen Woman Brown Top,Topwear,17,train
47176,../data/raw/fashion-product-images-small/images/47176.jpg,Ganuchi Men Black Sandals,Sandal,13,train
17606,../data/raw/fashion-product-images-small/images/17606.jpg,Cat Unisex Classic Black Sunglasses,Eyewear,4,train
30818,../data/raw/fashion-product-images-small/images/30818.jpg,Fabindia Women Brown Leggings,Bottomwear,2,train
29935,../data/raw/fashion-product-images-small/images/29935.jpg,Police Men White Digital Watch PL12898JS-02A,Watches,19,train
3723,../data/raw/fashion-product-images-small/images/3723.jpg,Lee Men's White Stallion T-shirt,Topwear,17,train
26141,../data/raw/fashion-product-images-small/images/26141.jpg,John Miller Men Striped Navy Blue Trousers,Bottomwear,2,train
46898,../data/raw/fashion-product-images-small/images/46898.jpg,Umbro Men Set of 2 Deos,Fragrance,6,train
12374,../data/raw/fashion-product-images-small/images/12374.jpg,Reid & Taylor Men Stripes White Shirts,Topwear,17,train
54561,../data/raw/fashion-product-images-small/images/54561.jpg,Global Desi Women Printed Green Tunic,Topwear,17,train
27093,../data/raw/fashion-product-images-small/images/27093.jpg,Aneri Women Mitu Multi Coloured Kurta,Topwear,17,train
30024,../data/raw/fashion-product-images-small/images/30024.jpg,Kenneth Cole Men Black Dial Chronograph Watch,Watches,19,train
9219,../data/raw/fashion-product-images-small/images/9219.jpg,Puma Women Abbey Grey Casual Shoes,Shoes,15,train
38249,../data/raw/fashion-product-images-small/images/38249.jpg,Ben 10 Boys Red Printed T-shirt,Topwear,17,train
24616,../data/raw/fashion-product-images-small/images/24616.jpg,Mr. Men Men Charcoal Printed T-shirt,Topwear,17,train
10423,../data/raw/fashion-product-images-small/images/10423.jpg,United Colors of Benetton Men Checks Grey Shirts,Topwear,17,train
56236,../data/raw/fashion-product-images-small/images/56236.jpg,SDL by Sweet Dreams Men Black Pyjama Set,Loungewear and Nightwear,10,train
14083,../data/raw/fashion-product-images-small/images/14083.jpg,Flying Machine Women Stripes Purple Sweaters,Topwear,17,train
53744,../data/raw/fashion-product-images-small/images/53744.jpg,ADIDAS Women Grey Capris,Bottomwear,2,train
1848,../data/raw/fashion-product-images-small/images/1848.jpg,Inkfruit Men Wolf,Topwear,17,train
37201,../data/raw/fashion-product-images-small/images/37201.jpg,United Colors of Benetton Girls Washed Blue Jeans,Bottomwear,2,train
4506,../data/raw/fashion-product-images-small/images/4506.jpg,Skechers Men's Arcade Midway Charcoal Shoe,Shoes,15,train
15151,../data/raw/fashion-product-images-small/images/15151.jpg,Arrow Sport Men Check Purple Shirts,Topwear,17,train
21364,../data/raw/fashion-product-images-small/images/21364.jpg,Regent Polo Club Men White T-shirt,Topwear,17,train
10611,../data/raw/fashion-product-images-small/images/10611.jpg,Flying Machine Men FS Green Shirts,Topwear,17,train
40161,../data/raw/fashion-product-images-small/images/40161.jpg,Gini and Jony Girls White Pedal Pusher,Bottomwear,2,train
33493,../data/raw/fashion-product-images-small/images/33493.jpg,Doodle Kids Boy Check Blue Shirt,Topwear,17,train
56004,../data/raw/fashion-product-images-small/images/56004.jpg,Colorbar Velvet Matte Peach Tango Lipstick 09P,Lips,9,train
53576,../data/raw/fashion-product-images-small/images/53576.jpg,Q&Q Women White Dial Watch,Watches,19,train
38847,../data/raw/fashion-product-images-small/images/38847.jpg,Latin Quarters Women White & Blue Printed Dress,Dress,3,train
39995,../data/raw/fashion-product-images-small/images/39995.jpg,Park Avenue Men Black Frame Sunglasses,Eyewear,4,train
15363,../data/raw/fashion-product-images-small/images/15363.jpg,Red Tape Men Casual Brown Sandals,Sandal,13,train
4734,../data/raw/fashion-product-images-small/images/4734.jpg,Numero Uno Men's Dark Brown Casual Shoe,Shoes,15,train
45413,../data/raw/fashion-product-images-small/images/45413.jpg,Rocia Women Gold & Black Sandals,Shoes,15,train
46296,../data/raw/fashion-product-images-small/images/46296.jpg,Jacques M Women Fuchsia Deo,Fragrance,6,train
17434,../data/raw/fashion-product-images-small/images/17434.jpg,CASIO Sheen Women Pink Dial Chronograph Watch SX005 SHN-5015L-4ADR,Watches,19,train
9817,../data/raw/fashion-product-images-small/images/9817.jpg,Converse Men CT AS Sketch OX Black Casual Shoes,Shoes,15,train
6063,../data/raw/fashion-product-images-small/images/6063.jpg,UCB Men's Roundneck Take Good Look White T-shirt,Topwear,17,train
47344,../data/raw/fashion-product-images-small/images/47344.jpg,Baggit Women Navy Blue Wallet,Wallets,18,train
42636,../data/raw/fashion-product-images-small/images/42636.jpg,Estelle Women Gold Bracelet,Jewellery,8,train
3511,../data/raw/fashion-product-images-small/images/3511.jpg,ADIDAS Men's Dark Navy White Tracksuit,Bottomwear,2,train
13094,../data/raw/fashion-product-images-small/images/13094.jpg,ADIDAS Men Badge P/O Grey Sweaters,Topwear,17,train
56460,../data/raw/fashion-product-images-small/images/56460.jpg,Streetwear Rose Nail Polish # 29,Nails,12,train
40505,../data/raw/fashion-product-images-small/images/40505.jpg,Titan Men Black Watch,Watches,19,train
1622,../data/raw/fashion-product-images-small/images/1622.jpg,Reebok Navy Knit Rib Jacket,Topwear,17,train
32919,../data/raw/fashion-product-images-small/images/32919.jpg,Status Quo Men Printed Blue T-shirt,Topwear,17,train
5282,../data/raw/fashion-product-images-small/images/5282.jpg,Classic Polo Men's White With Red Logo Polo T-shirt,Topwear,17,train
37457,../data/raw/fashion-product-images-small/images/37457.jpg,Turtle Men Black Belt,Belts,1,train
53112,../data/raw/fashion-product-images-small/images/53112.jpg,Myntra Men Yellow T-shirt,Topwear,17,train
23265,../data/raw/fashion-product-images-small/images/23265.jpg,Maxima Men Cream Dial Watch,Watches,19,train
6407,../data/raw/fashion-product-images-small/images/6407.jpg,Lotto Men Cross Black Floater,Sandal,13,train
51645,../data/raw/fashion-product-images-small/images/51645.jpg,Fossil Men Bronze-Toned Dial Chronograph Watch FS4714,Watches,19,train
16182,../data/raw/fashion-product-images-small/images/16182.jpg,Enroute Men Leather Tan Formal Shoes,Shoes,15,train
3949,../data/raw/fashion-product-images-small/images/3949.jpg,Jealous 21 Women White Flower Top Purple Stripes Top,Topwear,17,train
48768,../data/raw/fashion-product-images-small/images/48768.jpg,Miki Pearl Women Ivory Jewellery Set,Jewellery,8,train
18018,../data/raw/fashion-product-images-small/images/18018.jpg,Lino Perros Women Solid Black Belt,Belts,1,train
26717,../data/raw/fashion-product-images-small/images/26717.jpg,Puma Men Blue Polo T-shirt,Topwear,17,train
12522,../data/raw/fashion-product-images-small/images/12522.jpg,Red Tape Men Brown Shoes,Shoes,15,train
6635,../data/raw/fashion-product-images-small/images/6635.jpg,Nike Men's Air Rally White Shoe,Shoes,15,train
54939,../data/raw/fashion-product-images-small/images/54939.jpg,Do u speak green Women Pink T-shirt,Topwear,17,train
17262,../data/raw/fashion-product-images-small/images/17262.jpg,U.S. Polo Assn. Men Stripes Dk.Grey Polo Tshirt,Topwear,17,train
23057,../data/raw/fashion-product-images-small/images/23057.jpg,Arrow Sport Men Blue Striped T-shirt,Topwear,17,train
54105,../data/raw/fashion-product-images-small/images/54105.jpg,Rocia Women White Flats,Shoes,15,train
2295,../data/raw/fashion-product-images-small/images/2295.jpg,Nike Women Cruiser Pink T-shirt,Topwear,17,train
42060,../data/raw/fashion-product-images-small/images/42060.jpg,American Tourister Unisex Black Camera Bag,Bags,0,train
31592,../data/raw/fashion-product-images-small/images/31592.jpg,Mark Taylor Men Printed Navy Blue T-shirt,Topwear,17,train
3347,../data/raw/fashion-product-images-small/images/3347.jpg,Myntra Men's Attitude To Impress Me Yellow T-shirt,Topwear,17,train
26525,../data/raw/fashion-product-images-small/images/26525.jpg,Gas Men Passtime Blue Casual Shoes,Shoes,15,train
12710,../data/raw/fashion-product-images-small/images/12710.jpg,Nike Men Mercurial Victory Silver Sports Shoes,Shoes,15,train
32317,../data/raw/fashion-product-images-small/images/32317.jpg,Q&Q Women Red Dial Watch GS97J322Y,Watches,19,train
40737,../data/raw/fashion-product-images-small/images/40737.jpg,Converse Men Blue Shoes,Shoes,15,train
24272,../data/raw/fashion-product-images-small/images/24272.jpg,Quiksilver Men Grey Striped T-shirt,Topwear,17,train
57780,../data/raw/fashion-product-images-small/images/57780.jpg,Lotus Herbals Make-Up Hypnotica Eye Contour Definer Onyx 14,Makeup,11,train
10047,../data/raw/fashion-product-images-small/images/10047.jpg,Puma Men Heroes Graphic Black Tshirts,Topwear,17,train
4162,../data/raw/fashion-product-images-small/images/4162.jpg,Inkfruit Women's To do List Sea Green T-shirt,Topwear,17,train
44397,../data/raw/fashion-product-images-small/images/44397.jpg,Force 10 Men Navy Blue Sports Shoes,Shoes,15,train
39539,../data/raw/fashion-product-images-small/images/39539.jpg,Bwitch Pink Bra,Innerwear,7,train
52808,../data/raw/fashion-product-images-small/images/52808.jpg,JAG Men Black Leather Wallet,Wallets,18,train
56494,../data/raw/fashion-product-images-small/images/56494.jpg,Streetwear Quick Dry Violet Dreams Nail Polish 12,Nails,12,train
11353,../data/raw/fashion-product-images-small/images/11353.jpg,Lee Men Sanskrit Blue Rodeo Fit Jeans,Bottomwear,2,train
25166,../data/raw/fashion-product-images-small/images/25166.jpg,Lino Perros Women Leatherette Black Handbag,Bags,0,train
10281,../data/raw/fashion-product-images-small/images/10281.jpg,Clarks Men Hang Spring Leather Black Formal Shoes,Shoes,15,train
52034,../data/raw/fashion-product-images-small/images/52034.jpg,Just Natural Unisex Black Jacket,Topwear,17,train
24888,../data/raw/fashion-product-images-small/images/24888.jpg,United Colors of Benetton Women Yellow Polo T-shirt,Topwear,17,train
14621,../data/raw/fashion-product-images-small/images/14621.jpg,United Colors of Benetton Men Stripes White Tshirts,Topwear,17,train
50763,../data/raw/fashion-product-images-small/images/50763.jpg,Red Chief Men Navy Blue Sandals,Sandal,13,train
